t_epoch_s,t_flight_s,source,state,event,alt_baro_m_msl,alt_gps_m_msl,alt_agl_m,alt_inertial_m,lat_deg,lon_deg,v_up_mps,v_dr_mps,v_cr_mps,pos_dr_m,pos_cr_m,speed_2d_mps,a_up_mps2,tilt_deg,future_angle_deg,roll_deg,sats,hdop,pressure_pa,temperature_c,v_batt_v,flag_liftoff,flag_apogee,flag_press_increasing,flag_burnout_coast,flag_apo_fired,flag_main_fired,flag_3rd_fired,flag_4th_fired,flag_normal_ascent,flag_accel_vel_le_0,flag_eci_vvel_le_0,flag_tilt_exceeded_90deg,device_sn,fw_version,schema_version
1656083835.7,0.0,telemega,boost,,1330.09,1394.0,0.28,,32.9395109,-106.9114318,,,,,,,1.47,,,,11,0.8,86334.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.71,0.009999990463256836,telemega,boost,,1329.9,1394.0,0.09,,32.9395109,-106.9114318,,,,,,,-1.47,,,,11,0.8,86336.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.72,0.019999980926513672,telemega,boost,,1328.95,1394.0,-0.85,,32.9395109,-106.9114318,,,,,,,-0.0,,,,11,0.8,86346.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.73,0.029999971389770508,telemega,boost,,1330.46,1394.0,0.66,,32.9395109,-106.9114318,,,,,,,-0.98,,,,11,0.8,86330.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.74,0.039999961853027344,telemega,boost,,1328.85,1394.0,-0.95,,32.9395109,-106.9114318,,,,,,,0.98,,,,11,0.8,86347.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.75,0.04999995231628418,telemega,boost,,1329.33,1394.0,-0.47,,32.9395109,-106.9114318,,,,,,,-1.96,,,,11,0.8,86342.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.76,0.059999942779541016,telemega,boost,,1329.8,1394.0,0.0,,32.9395109,-106.9114318,,,,,,,-0.98,,,,11,0.8,86337.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.77,0.06999993324279785,telemega,boost,,1330.09,1394.0,0.28,,32.9395109,-106.9114318,,,,,,,-0.49,,,,11,0.8,86334.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.78,0.07999992370605469,telemega,boost,,1329.52,1394.0,-0.28,,32.9395109,-106.9114318,,,,,,,-1.47,,,,11,0.8,86340.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.79,0.08999991416931152,telemega,boost,,1330.18,1394.0,0.38,,32.9395109,-106.9114318,,,,,,,-0.49,,,,11,0.8,86333.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.8,0.09999990463256836,telemega,boost,,1329.71,1394.0,-0.09,,32.9395109,-106.9114318,,,,,,,-0.98,,,,11,0.8,86338.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.81,0.1099998950958252,telemega,boost,,1329.33,1394.0,-0.47,,32.9395109,-106.9114318,,,,,,,1.96,,,,11,0.8,86342.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.82,0.11999988555908203,telemega,boost,,1329.04,1394.0,-0.76,,32.9395109,-106.9114318,,,,,,,-0.0,,,,11,0.8,86345.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.83,0.12999987602233887,telemega,boost,,1329.99,1394.0,0.19,,32.9395109,-106.9114318,,,,,,,0.49,,,,11,0.8,86335.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.84,0.1399998664855957,telemega,boost,,1330.27,1394.0,0.47,,32.9395109,-106.9114318,,,,,,,2.94,,,,11,0.8,86332.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.85,0.14999985694885254,telemega,boost,,1329.04,1394.0,-0.76,,32.9395109,-106.9114318,,,,,,,-2.94,,,,11,0.8,86345.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.86,0.15999984741210938,telemega,boost,,1329.23,1394.0,-0.57,,32.9395109,-106.9114318,,,,,,,0.49,,,,11,0.8,86343.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.87,0.1699998378753662,telemega,boost,,1330.37,1394.0,0.57,,32.9395109,-106.9114318,,,,,,,-0.49,,,,11,0.8,86331.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.88,0.18000006675720215,telemega,boost,,1328.95,1394.0,-0.85,,32.9395109,-106.9114318,,,,,,,-1.47,,,,11,0.8,86346.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.89,0.19000005722045898,telemega,boost,,1330.09,1394.0,0.28,,32.9395109,-106.9114318,,,,,,,2.94,,,,11,0.8,86334.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.9,0.20000004768371582,telemega,boost,,1315.79,1394.0,-14.02,,32.9395109,-106.9114318,,,,,,,38.25,,,,11,0.8,86485.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.91,0.21000003814697266,telemega,boost,,1325.63,1394.0,-4.17,,32.9395109,-106.9114318,,,,,,,69.63,,,,11,0.8,86381.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.92,0.2200000286102295,telemega,boost,,1329.04,1394.0,-0.76,,32.9395109,-106.9114318,,,,,,,87.28,,,,11,0.8,86345.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.93,0.23000001907348633,telemega,boost,,1331.41,1394.0,1.61,,32.9395109,-106.9114318,,,,,,,89.73,,,,11,0.8,86320.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.94,0.24000000953674316,telemega,boost,,1330.18,1394.0,0.38,,32.9395109,-106.9114318,,,,,,,89.73,,,,11,0.8,86333.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.95,0.25,telemega,boost,,1331.51,1394.0,1.71,,32.9395109,-106.9114318,,,,,,,109.34,,,,11,0.8,86319.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.96,0.25999999046325684,telemega,boost,,1333.69,1394.0,3.89,,32.9395109,-106.9114318,,,,,,,78.94,,,,11,0.8,86296.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.97,0.26999998092651367,telemega,boost,,1333.31,1394.0,3.51,,32.9395109,-106.9114318,,,,,,,79.92,,,,11,0.8,86300.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.98,0.2799999713897705,telemega,boost,,1334.54,1394.0,4.74,,32.9395109,-106.9114318,,,,,,,76.49,,,,11,0.8,86287.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083835.99,0.28999996185302734,telemega,boost,,1332.64,1394.0,2.84,,32.9395109,-106.9114318,,,,,,,78.94,,,,11,0.8,86307.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.0,0.2999999523162842,telemega,boost,,1331.51,1394.0,1.71,,32.9395109,-106.9114318,,,,,,,76.98,,,,11,0.8,86319.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.01,0.309999942779541,telemega,boost,,1331.32,1394.0,1.52,,32.9395109,-106.9114318,,,,,,,81.4,,,,11,0.8,86321.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.02,0.31999993324279785,telemega,boost,,1330.75,1394.0,0.95,,32.9395109,-106.9114318,,,,,,,89.24,,,,11,0.8,86327.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.03,0.3299999237060547,telemega,boost,,1331.41,1394.0,1.61,,32.9395109,-106.9114318,,,,,,,77.47,,,,11,0.8,86320.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.04,0.3399999141693115,telemega,boost,,1331.03,1394.0,1.23,,32.9395109,-106.9114318,,,,,,,79.43,,,,11,0.8,86324.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.05,0.34999990463256836,telemega,boost,,1330.37,1394.0,0.57,,32.9395109,-106.9114318,,,,,,,80.41,,,,11,0.8,86331.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.06,0.3599998950958252,telemega,boost,,1332.17,1394.0,2.37,,32.9395109,-106.9114318,,,,,,,80.9,,,,11,0.8,86312.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.07,0.36999988555908203,telemega,boost,,1330.56,1394.0,0.76,,32.9395109,-106.9114318,,,,,,,80.41,,,,11,0.8,86329.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.08,0.37999987602233887,telemega,boost,,1330.75,1394.0,0.95,,32.9395109,-106.9114318,,,,,,,76.98,,,,11,0.8,86327.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.09,0.3899998664855957,telemega,boost,,1331.6,1394.0,1.8,,32.9395109,-106.9114318,,,,,,,79.92,,,,11,0.8,86318.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.1,0.39999985694885254,telemega,boost,,1328.85,1394.0,-0.95,,32.9395109,-106.9114318,,,,,,,78.45,,,,11,0.8,86347.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.11,0.4099998474121094,telemega,boost,,1332.27,1394.0,2.46,,32.9395109,-106.9114318,,,,,,,75.02,,,,11,0.8,86311.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.12,0.4199998378753662,telemega,boost,,1329.61,1394.0,-0.19,,32.9395109,-106.9114318,,,,,,,80.9,,,,11,0.8,86339.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.13,0.43000006675720215,telemega,boost,,1330.27,1394.0,0.47,,32.9395109,-106.9114318,,,,,,,74.53,,,,11,0.8,86332.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.14,0.440000057220459,telemega,boost,,1333.31,1394.0,3.51,,32.9395109,-106.9114318,,,,,,,74.53,,,,11,0.8,86300.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.15,0.4500000476837158,telemega,boost,,1330.56,1394.0,0.76,,32.9395109,-106.9114318,,,,,,,77.96,,,,11,0.8,86329.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.16,0.46000003814697266,telemega,boost,,1332.36,1394.0,2.56,,32.9395109,-106.9114318,,,,,,,79.43,,,,11,0.8,86310.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.17,0.4700000286102295,telemega,boost,,1331.41,1394.0,1.61,,32.9395109,-106.9114318,,,,,,,76.49,,,,11,0.8,86320.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.18,0.48000001907348633,telemega,boost,,1329.71,1394.0,-0.09,,32.9395109,-106.9114318,,,,,,,75.02,,,,11,0.8,86338.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.19,0.49000000953674316,telemega,boost,,1333.5,1394.0,3.7,,32.9395109,-106.9114318,,,,,,,77.96,,,,11,0.8,86298.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.2,0.5,telemega,boost,,1334.92,1394.0,5.12,,32.9395109,-106.9114318,,,,,,,76.0,,,,11,0.8,86283.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.21,0.5099999904632568,telemega,boost,,1332.55,1394.0,2.75,,32.9395109,-106.9114318,,,,,,,81.89,,,,11,0.8,86308.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.22,0.5199999809265137,telemega,boost,,1332.17,1394.0,2.37,,32.9395109,-106.9114318,,,,,,,75.02,,,,11,0.8,86312.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.23,0.5299999713897705,telemega,boost,,1334.45,1394.0,4.64,,32.9395109,-106.9114318,,,,,,,77.96,,,,11,0.8,86288.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.24,0.5399999618530273,telemega,boost,,1331.89,1394.0,2.08,,32.9395109,-106.9114318,,,,,,,77.96,,,,11,0.8,86315.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.25,0.5499999523162842,telemega,boost,,1333.02,1394.0,3.22,,32.9395109,-106.9114318,,,,,,,77.47,,,,11,0.8,86303.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.26,0.559999942779541,telemega,boost,,1332.55,1394.0,2.75,,32.9395109,-106.9114318,,,,,,,77.47,,,,11,0.8,86308.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.27,0.5699999332427979,telemega,boost,,1334.45,1394.0,4.64,,32.9395109,-106.9114318,,,,,,,78.94,,,,11,0.8,86288.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.28,0.5799999237060547,telemega,boost,,1335.01,1394.0,5.21,,32.9395109,-106.9114318,,,,,,,77.47,,,,11,0.8,86282.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.29,0.5899999141693115,telemega,boost,,1332.45,1394.0,2.65,,32.9395109,-106.9114318,,,,,,,76.49,,,,11,0.8,86309.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083836.3,0.5999999046325684,telemega,boost,,1334.45,1394.0,4.64,,32.9395109,-106.9114318,,,,,,,76.98,,,,11,0.8,86288.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.31,1.6099998950958252,telemega,boost,,1335.3,1394.0,5.5,,32.939511,-106.911431,,,,,,,77.47,,,,11,0.8,86279.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.32,1.619999885559082,telemega,boost,,1335.68,1394.0,5.88,,32.939511,-106.911431,,,,,,,78.94,,,,11,0.8,86275.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.33,1.6299998760223389,telemega,boost,,1334.92,1394.0,5.12,,32.939511,-106.911431,,,,,,,78.45,,,,11,0.8,86283.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.34,1.6399998664855957,telemega,boost,,1336.44,1394.0,6.64,,32.939511,-106.911431,,,,,,,75.02,,,,11,0.8,86267.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.35,1.6499998569488525,telemega,boost,,1336.63,1394.0,6.83,,32.939511,-106.911431,,,,,,,81.4,,,,11,0.8,86265.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.36,1.6599998474121094,telemega,boost,,1336.06,1394.0,6.26,,32.939511,-106.911431,,,,,,,78.45,,,,11,0.8,86271.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.37,1.6699998378753662,telemega,boost,,1336.06,1394.0,6.26,,32.939511,-106.911431,,,,,,,77.47,,,,11,0.8,86271.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.38,1.6800000667572021,telemega,boost,,1335.49,1394.0,5.69,,32.939511,-106.911431,,,,,,,76.0,,,,11,0.8,86277.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.39,1.690000057220459,telemega,boost,,1337.48,1394.0,7.68,,32.939511,-106.911431,,,,,,,79.92,,,,11,0.8,86256.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.4,1.7000000476837158,telemega,boost,,1337.1,1394.0,7.3,,32.939511,-106.911431,,,,,,,79.92,,,,11,0.8,86260.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.41,1.7100000381469727,telemega,boost,,1337.01,1394.0,7.2,,32.939511,-106.911431,,,,,,,78.45,,,,11,0.8,86261.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.42,1.7200000286102295,telemega,boost,,1337.86,1394.0,8.06,,32.939511,-106.911431,,,,,,,78.94,,,,11,0.8,86252.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.43,1.7300000190734863,telemega,boost,,1337.95,1394.0,8.15,,32.939511,-106.911431,,,,,,,78.94,,,,11,0.8,86251.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.44,1.7400000095367432,telemega,boost,,1337.86,1394.0,8.06,,32.939511,-106.911431,,,,,,,78.94,,,,11,0.8,86252.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.45,1.75,telemega,boost,,1337.29,1394.0,7.49,,32.939511,-106.911431,,,,,,,76.49,,,,11,0.8,86258.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.46,1.7599999904632568,telemega,boost,,1339.19,1394.0,9.39,,32.939511,-106.911431,,,,,,,77.47,,,,11,0.8,86238.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.47,1.7699999809265137,telemega,boost,,1339.85,1394.0,10.05,,32.939511,-106.911431,,,,,,,78.94,,,,11,0.8,86231.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.48,1.7799999713897705,telemega,boost,,1338.43,1394.0,8.63,,32.939511,-106.911431,,,,,,,76.98,,,,11,0.8,86246.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.49,1.7899999618530273,telemega,boost,,1339.57,1394.0,9.77,,32.939511,-106.911431,,,,,,,78.94,,,,11,0.8,86234.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.5,1.7999999523162842,telemega,boost,,1340.04,1394.0,10.24,,32.939511,-106.911431,,,,,,,79.43,,,,11,0.8,86229.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.51,1.809999942779541,telemega,boost,,1339.57,1394.0,9.77,,32.939511,-106.911431,,,,,,,76.49,,,,11,0.8,86234.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.52,1.8199999332427979,telemega,boost,,1341.18,1394.0,11.38,,32.939511,-106.911431,,,,,,,79.43,,,,11,0.8,86217.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.53,1.8299999237060547,telemega,boost,,1340.04,1394.0,10.24,,32.939511,-106.911431,,,,,,,85.81,,,,11,0.8,86229.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.54,1.8399999141693115,telemega,boost,,1341.27,1394.0,11.47,,32.939511,-106.911431,,,,,,,80.41,,,,11,0.8,86216.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.55,1.8499999046325684,telemega,boost,,1342.7,1394.0,12.9,,32.939511,-106.911431,,,,,,,77.47,,,,11,0.8,86201.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.56,1.8599998950958252,telemega,boost,,1340.51,1394.0,10.71,,32.939511,-106.911431,,,,,,,80.9,,,,11,0.8,86224.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.57,1.869999885559082,telemega,boost,,1341.56,1394.0,11.76,,32.939511,-106.911431,,,,,,,78.94,,,,11,0.8,86213.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.58,1.8799998760223389,telemega,boost,,1342.41,1394.0,12.61,,32.939511,-106.911431,,,,,,,80.9,,,,11,0.8,86204.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.59,1.8899998664855957,telemega,boost,,1341.27,1394.0,11.47,,32.939511,-106.911431,,,,,,,77.47,,,,11,0.8,86216.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.6,1.8999998569488525,telemega,boost,,1342.41,1394.0,12.61,,32.939511,-106.911431,,,,,,,78.45,,,,11,0.8,86204.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.61,1.9099998474121094,telemega,boost,,1343.36,1394.0,13.56,,32.939511,-106.911431,,,,,,,80.41,,,,11,0.8,86194.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.62,1.9199998378753662,telemega,boost,,1344.4,1394.0,14.6,,32.939511,-106.911431,,,,,,,80.41,,,,11,0.8,86183.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.63,1.9300000667572021,telemega,boost,,1344.4,1394.0,14.6,,32.939511,-106.911431,,,,,,,79.43,,,,11,0.8,86183.0,33.4,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.64,1.940000057220459,telemega,boost,,1343.17,1394.0,13.37,,32.939511,-106.911431,,,,,,,78.45,,,,11,0.8,86196.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.65,1.9500000476837158,telemega,boost,,1345.35,1394.0,15.55,,32.939511,-106.911431,,,,,,,78.94,,,,11,0.8,86173.0,33.5,3.97,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.66,1.9600000381469727,telemega,boost,,1344.12,1394.0,14.32,,32.939511,-106.911431,,,,,,,77.47,,,,11,0.8,86186.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.67,1.9700000286102295,telemega,boost,,1345.45,1394.0,15.65,,32.939511,-106.911431,,,,,,,76.98,,,,11,0.8,86172.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.68,1.9800000190734863,telemega,boost,,1346.11,1394.0,16.31,,32.939511,-106.911431,,,,,,,77.96,,,,11,0.8,86165.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.69,1.9900000095367432,telemega,boost,,1345.92,1394.0,16.12,,32.939511,-106.911431,,,,,,,81.4,,,,11,0.8,86167.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.7,2.0,telemega,boost,,1345.83,1394.0,16.03,,32.939511,-106.911431,,,,,,,81.4,,,,11,0.8,86168.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.71,2.009999990463257,telemega,boost,,1347.54,1394.0,17.74,,32.939511,-106.911431,,,,,,,80.9,,,,11,0.8,86150.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.72,2.0199999809265137,telemega,boost,,1347.82,1394.0,18.02,,32.939511,-106.911431,,,,,,,79.92,,,,11,0.8,86147.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.73,2.0299999713897705,telemega,boost,,1348.2,1394.0,18.4,,32.939511,-106.911431,,,,,,,80.41,,,,11,0.8,86143.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.74,2.0399999618530273,telemega,boost,,1347.73,1394.0,17.93,,32.939511,-106.911431,,,,,,,81.4,,,,11,0.8,86148.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.75,2.049999952316284,telemega,boost,,1348.2,1394.0,18.4,,32.939511,-106.911431,,,,,,,79.43,,,,11,0.8,86143.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.76,2.059999942779541,telemega,boost,,1350.2,1394.0,20.39,,32.939511,-106.911431,,,,,,,78.45,,,,11,0.8,86122.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.77,2.069999933242798,telemega,boost,,1349.91,1394.0,20.11,,32.939511,-106.911431,,,,,,,78.45,,,,11,0.8,86125.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.78,2.0799999237060547,telemega,boost,,1349.34,1394.0,19.54,,32.939511,-106.911431,,,,,,,77.47,,,,11,0.8,86131.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.79,2.0899999141693115,telemega,boost,,1351.71,1394.0,21.91,,32.939511,-106.911431,,,,,,,78.94,,,,11,0.8,86106.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.8,2.0999999046325684,telemega,boost,,1351.62,1394.0,21.82,,32.939511,-106.911431,,,,,,,82.87,,,,11,0.8,86107.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.81,2.109999895095825,telemega,boost,,1353.04,1394.0,23.24,,32.939511,-106.911431,,,,,,,78.94,,,,11,0.8,86092.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.82,2.119999885559082,telemega,boost,,1351.52,1394.0,21.72,,32.939511,-106.911431,,,,,,,79.92,,,,11,0.8,86108.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.83,2.129999876022339,telemega,boost,,1352.85,1394.0,23.05,,32.939511,-106.911431,,,,,,,77.47,,,,11,0.8,86094.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.84,2.1399998664855957,telemega,boost,,1353.23,1394.0,23.43,,32.939511,-106.911431,,,,,,,76.0,,,,11,0.8,86090.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.85,2.1499998569488525,telemega,boost,,1350.86,1394.0,21.06,,32.939511,-106.911431,,,,,,,79.43,,,,11,0.8,86115.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.86,2.1599998474121094,telemega,boost,,1352.85,1394.0,23.05,,32.939511,-106.911431,,,,,,,80.41,,,,11,0.8,86094.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.87,2.169999837875366,telemega,boost,,1352.28,1394.0,22.48,,32.939511,-106.911431,,,,,,,80.9,,,,11,0.8,86100.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.88,2.180000066757202,telemega,boost,,1353.8,1394.0,24.0,,32.939511,-106.911431,,,,,,,80.41,,,,11,0.8,86084.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.89,2.190000057220459,telemega,boost,,1355.7,1394.0,25.9,,32.939511,-106.911431,,,,,,,82.87,,,,11,0.8,86064.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.9,2.200000047683716,telemega,boost,,1353.8,1394.0,24.0,,32.939511,-106.911431,,,,,,,79.43,,,,11,0.8,86084.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.91,2.2100000381469727,telemega,boost,,1355.8,1394.0,26.0,,32.939511,-106.911431,,,,,,,82.38,,,,11,0.8,86063.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.92,2.2200000286102295,telemega,boost,,1355.8,1394.0,26.0,,32.939511,-106.911431,,,,,,,79.43,,,,11,0.8,86063.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.93,2.2300000190734863,telemega,boost,,1356.27,1394.0,26.47,,32.939511,-106.911431,,,,,,,80.41,,,,11,0.8,86058.0,33.4,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.94,2.240000009536743,telemega,boost,,1356.46,1394.0,26.66,,32.939511,-106.911431,,,,,,,82.38,,,,11,0.8,86056.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
1656083837.95,2.25,telemega,boost,,1356.65,1394.0,26.85,,32.939511,-106.911431,,,,,,,81.89,,,,11,0.8,86054.0,33.5,3.98,,,,,,,,,,,,,6583,6,gfr-0.1
